ATAC_count	Gene_Name	Mean_Gene_Expression
0	A1CF	5.166666666666667
0	A2MP1	4.833333333333333
0	AADAT	3.6666666666666665
0	AARD	81.83333333333333
0	ABCA13	57.16666666666666
0	ABCB9	250.0
0	ABCC13	7.0
0	ABCC3	132.5
0	ABCC6	145.83333333333334
0	ABCC8	31.33333333333333
0	ABCC9	185.33333333333331
0	ABCF3	1657.3333333333333
0	ABHD16A	1019.3333333333334
0	ACADL	4.5
0	ACCS	583.6666666666666
0	ACOT4	25.83333333333333
0	ACOXL	43.16666666666666
0	ACSS3	4.333333333333333
0	ACTA1	4.0
0	ACTC1	2.1666666666666665
0	ACTG2	14.666666666666666
0	ACTN1	242.83333333333331
0	ACVRL1	36.333333333333336
0	ADAMTS16	20.0
0	ADAMTS17	30.83333333333333
0	ADAMTS2	25.83333333333333
0	ADARB2	218.16666666666663
0	ADCY1	28.5
0	ADGRG5	171.5
0	ADH4	16.833333333333332
0	ADORA1	9.0
0	ADRA1A	114.0
0	AEBP1	2.0
0	AFF2	41.333333333333336
0	AGBL2	112.0
0	AGFG1	1350.0
0	AGMO	23.5
0	AHRR	90.0
0	AIF1L	18.5
0	AIFM3	2.1666666666666665
0	AKAP12	36.5
0	AKR1C2	5.833333333333333
0	ALDOB	4.166666666666667
0	ALDOC	4188.666666666667
0	ALPK1	384.0
0	ALS2CL	28.166666666666668
0	AMER2	14.833333333333334
0	AMIGO3	47.333333333333336
0	AMPD1	1.6666666666666667
0	AMT	1050.0
0	AMY2B	148.83333333333334
0	ANKRD20A5P	49.16666666666666
0	ANKRD45	43.5
0	ANKRD62	55.66666666666666
0	ANO5	4.333333333333333
0	ANXA13	30.5
0	ANXA2	397.1666666666667
0	AOC2	11.0
0	AP1G2	5732.5
0	AP2A2	235.33333333333331
0	APCDD1	15.0
0	AQP1	2.0
0	AQP7P1	4.166666666666667
0	AR	6.666666666666667
0	ARC	1.6666666666666667
0	ARG1	20.166666666666668
0	ARHGAP30	1836.0
0	ARHGAP4	284.5
0	ARHGAP6	58.5
0	ARHGEF26	29.0
0	ARHGEF34P	1.5
0	ARHGEF35	6.166666666666667
0	ARHGEF6	2279.833333333333
0	ARMCX4	308.3333333333333
0	ARNT2	121.0
0	ARSD	343.5
0	ASB16	32.833333333333336
0	ASMT	7.833333333333333
0	ASPSCR1	101.83333333333331
0	ASZ1	22.33333333333333
0	ATAD3B	92.16666666666669
0	ATF6	2033.3333333333333
0	ATP13A5	1.3333333333333333
0	ATP1A3	106.66666666666669
0	ATP2B2	5.0
0	ATP2C2	11.166666666666666
0	ATP6V1C2	23.83333333333333
0	ATP8B1	120.0
0	ATP8B5P	3.0
0	ATR	805.6666666666666
0	ATRX	6297.0
0	AURKC	21.83333333333333
0	AXL	325.0
0	AZU1	71.5
0	B3GAT1	14.166666666666666
0	B3GNT4	85.16666666666667
0	BAGE2	1.0
0	BASP1	1.5
0	BCKDK	238.33333333333331
0	BCL11B	2.0
0	BEND2	47.333333333333336
0	BEND6	14.833333333333334
0	BEX4	1617.5
0	BFSP2	4.5
0	BHMT	11.166666666666666
0	BHMT2	60.66666666666666
0	BLNK	5.333333333333333
0	BMP3	20.5
0	BMPER	16.666666666666668
0	BNIPL	83.83333333333333
0	BRD3	2005.6666666666667
0	BRD4	1501.3333333333333
0	BRDT	52.833333333333336
0	BRI3BP	563.5
0	BTNL8	2.833333333333333
0	BUB1	35.0
0	C12orf42	1.0
0	C12orf56	3.333333333333333
0	C12orf71	10.333333333333334
0	C16orf72	3692.5
0	C16orf87	508.5
0	C17orf75	1240.8333333333333
0	C17orf97	2.0
0	C19orf33	1.6666666666666667
0	C1orf21	18.666666666666668
0	C1QB	2.833333333333333
0	C3	931.0
0	C3orf52	138.33333333333334
0	C3orf70	36.5
0	C4orf17	1.1666666666666667
0	C5	42.16666666666666
0	C5orf60	19.0
0	C6orf141	111.0
0	C8orf34	73.83333333333333
0	C9orf131	94.0
0	C9orf153	11.833333333333334
0	CA2	2407.5
0	CA8	19.0
0	CABLES2	71.5
0	CABP7	9.166666666666666
0	CACNA1C	155.66666666666666
0	CACNA2D4	531.8333333333334
0	CALCRL	111.66666666666669
0	CALML3	2.833333333333333
0	CAMP	25.166666666666668
0	CAP2	35.833333333333336
0	CAPN1	1526.3333333333333
0	CAPN14	5.833333333333333
0	CAPN3	36.66666666666666
0	CARD6	284.8333333333333
0	CASP12	1.6666666666666667
0	CBX2	1.3333333333333333
0	CBX8	52.66666666666666
0	CC2D1B	1274.8333333333333
0	CCDC102A	18.166666666666668
0	CCDC112	11.833333333333334
0	CCDC136	55.16666666666666
0	CCDC144CP	74.5
0	CCDC149	104.83333333333331
0	CCDC154	3.333333333333333
0	CCDC17	5.833333333333333
0	CCDC180	398.0
0	CCDC74A	18.5
0	CCDC8	63.833333333333336
0	CCDC81	213.66666666666663
0	CCDC85C	151.5
0	CCL16	85.66666666666667
0	CCL3	26.666666666666668
0	CCL4L2	75.16666666666667
0	CCNA2	49.833333333333336
0	CCSAP	440.1666666666667
0	CD151	1102.0
0	CD300C	905.5
0	CD320	591.5
0	CD37	9960.333333333334
0	CD40	213.16666666666663
0	CD5	17.166666666666668
